1, 1, 1, 1, 0.37083299999999997, 0.0
2, 1, 1, 2, 0.380208, 1.0
3, 1, 1, 3, 0.377083, 0.5
4, 1, 1, 4, 0.36354149999999996, 0.0
5, 1, 1, 5, 0.3802085, 0.0
6, 1, 1, 6, 0.38958349999999997, 0.0
7, 1, 1, 7, 0.3802085, 0.5
8, 1, 1, 8, 0.37916649999999996, 1.0
9, 1, 1, 9, 0.36875, 0.0
10, 1, 1, 10, 0.372917, 0.5
11, 1, 2, 1, 0.376042, 0.0
12, 1, 2, 2, 0.37187499999999996, 1.0
13, 1, 2, 3, 0.378125, 0.5
14, 1, 2, 4, 0.38125, 0.0
15, 1, 2, 5, 0.36875, 0.5
16, 1, 2, 6, 0.390625, 0.0
17, 1, 2, 7, 0.375, 0.0
18, 1, 2, 8, 0.384375, 0.5
19, 1, 2, 9, 0.37604150000000003, 0.5
20, 1, 2, 10, 0.3854165, 0.0
21, 1, 3, 1, 0.3677085, 0.5
22, 1, 3, 2, 0.3833335, 0.5
23, 1, 3, 3, 0.3854165, 0.5
24, 1, 3, 4, 0.38125, 0.0
25, 1, 3, 5, 0.3729165, 0.0
26, 1, 3, 6, 0.3708335, 0.5
27, 1, 3, 7, 0.3958335, 0.0
28, 1, 3, 8, 0.36875, 0.0
29, 1, 3, 9, 0.384375, 0.5
30, 1, 3, 10, 0.3833335, 1.0
31, 1, 4, 1, 0.37083350000000004, 0.5
32, 1, 4, 2, 0.37395849999999997, 0.0
33, 1, 4, 3, 0.3989585, 0.0
34, 1, 4, 4, 0.38125, 0.0
35, 1, 4, 5, 0.373958, 0.5
36, 1, 4, 6, 0.38958349999999997, 0.0
37, 1, 4, 7, 0.384375, 1.0
38, 1, 4, 8, 0.380208, 0.0
39, 1, 4, 9, 0.371875, 0.5
40, 1, 4, 10, 0.384375, 0.0
41, 1, 5, 1, 0.37812500000000004, 1.0
42, 1, 5, 2, 0.373958, 1.0
43, 1, 5, 3, 0.38125, 0.0
44, 1, 5, 4, 0.3927085, 0.5
45, 1, 5, 5, 0.376042, 0.5
46, 1, 5, 6, 0.37604150000000003, 0.0
47, 1, 5, 7, 0.378125, 0.0
48, 1, 5, 8, 0.36354149999999996, 1.0
49, 1, 5, 9, 0.378125, 0.5
50, 1, 5, 10, 0.3822915, 0.0
51, 1, 6, 1, 0.3979165, 1.5
52, 1, 6, 2, 0.37916700000000003, 0.5
53, 1, 6, 3, 0.38125, 1.0
54, 1, 6, 4, 0.38125, 0.0
55, 1, 6, 5, 0.36041650000000003, 0.0
56, 1, 6, 6, 0.384375, 0.5
57, 1, 6, 7, 0.384375, 0.0
58, 1, 6, 8, 0.3666665, 0.5
59, 1, 6, 9, 0.38958349999999997, 0.0
60, 1, 6, 10, 0.3677085, 0.0
61, 1, 7, 1, 0.3802085, 0.0
62, 1, 7, 2, 0.390625, 0.5
63, 1, 7, 3, 0.37187499999999996, 0.5
64, 1, 7, 4, 0.38125, 0.0
65, 1, 7, 5, 0.3854165, 0.5
66, 1, 7, 6, 0.366667, 0.5
67, 1, 7, 7, 0.3645835, 0.5
68, 1, 7, 8, 0.3833335, 0.5
69, 1, 7, 9, 0.375, 0.0
70, 1, 7, 10, 0.377083, 0.0
71, 1, 8, 1, 0.385417, 0.0
72, 1, 8, 2, 0.37083299999999997, 0.0
73, 1, 8, 3, 0.3833335, 0.5
