1, 1, 1, 0.1, 0.327766, 0.5
2, 1, 1, 0.01, 0.31941549999999996, 0.5
3, 1, 1, 0.001, 0.4258875, 0.0
4, 1, 1, 0.0001, 0.482255, 0.5
5, 1, 2, 0.1, 0.291232, 0.5
6, 1, 2, 0.01, 0.31523999999999996, 0.5
7, 1, 2, 0.001, 0.40918600000000005, 0.5
8, 1, 2, 0.0001, 0.49060499999999996, 1.0
9, 1, 3, 0.1, 0.275574, 1.0
10, 1, 3, 0.01, 0.284969, 1.0
11, 1, 3, 0.001, 0.38517750000000006, 0.5
12, 1, 3, 0.0001, 0.4812105, 1.5
13, 1, 4, 0.1, 0.281837, 1.0
14, 1, 4, 0.01, 0.28079350000000003, 1.0
15, 1, 4, 0.001, 0.3465555, 0.5
16, 1, 4, 0.0001, 0.4697285, 0.5
17, 1, 5, 0.1, 0.255741, 1.0
18, 1, 5, 0.01, 0.258873, 1.0
19, 1, 5, 0.001, 0.3371605, 1.0
20, 1, 5, 0.0001, 0.46868449999999995, 0.5
21, 1, 6, 0.1, 0.268267, 1.0
22, 1, 6, 0.01, 0.2546975, 1.0
23, 1, 6, 0.001, 0.34551149999999997, 1.0
24, 1, 6, 0.0001, 0.46868449999999995, 0.5
25, 1, 7, 0.1, 0.250522, 1.0
26, 1, 7, 0.01, 0.26513549999999997, 1.0
27, 1, 7, 0.001, 0.31524050000000003, 0.5
28, 1, 7, 0.0001, 0.475992, 0.5
29, 1, 8, 0.1, 0.2526095, 1.0
30, 1, 8, 0.01, 0.2546975, 1.0
31, 1, 8, 0.001, 0.318372, 1.0
32, 1, 8, 0.0001, 0.48643000000000003, 0.5
33, 1, 9, 0.1, 0.23799599999999999, 1.0
34, 1, 9, 0.01, 0.244259, 1.0
35, 1, 9, 0.001, 0.30271400000000004, 1.0
36, 1, 9, 0.0001, 0.4759915, 0.5
37, 1, 10, 0.1, 0.248434, 1.0
38, 1, 10, 0.01, 0.2515655, 1.0
39, 1, 10, 0.001, 0.302714, 1.0
40, 1, 10, 0.0001, 0.485386, 1.0
41, 2, 1, 0.1, 0.3267225, 0.5
42, 2, 1, 0.01, 0.3121085, 0.5
43, 2, 1, 0.001, 0.4258875, 0.0
44, 2, 1, 0.0001, 0.4832985, 0.5
45, 2, 2, 0.1, 0.2922755, 1.0
