1, 1, 1, 0.1, 0.39895800000000003, 0.5
2, 1, 1, 0.01, 0.40937500000000004, 0.0
3, 1, 1, 0.001, 0.451042, 0.5
4, 1, 1, 0.0001, 0.4802085, 1.5
5, 1, 2, 0.1, 0.37083350000000004, 0.0
6, 1, 2, 0.01, 0.371875, 0.0
7, 1, 2, 0.001, 0.458333, 0.0
8, 1, 2, 0.0001, 0.484375, 1.5
9, 1, 3, 0.1, 0.37604150000000003, 0.0
10, 1, 3, 0.01, 0.3666665, 1.0
11, 1, 3, 0.001, 0.44895799999999997, 1.5
12, 1, 3, 0.0001, 0.48854200000000003, 2.0
13, 1, 4, 0.1, 0.375, 0.0
14, 1, 4, 0.01, 0.396875, 0.5
15, 1, 4, 0.001, 0.44895850000000004, 0.0
16, 1, 4, 0.0001, 0.4739585, 2.0
17, 1, 5, 0.1, 0.396875, 1.0
18, 1, 5, 0.01, 0.388542, 1.5
19, 1, 5, 0.001, 0.451042, 0.5
20, 1, 5, 0.0001, 0.48750000000000004, 1.5
21, 1, 6, 0.1, 0.35416650000000005, 0.5
22, 1, 6, 0.01, 0.37604150000000003, 1.5
23, 1, 6, 0.001, 0.453125, 1.0
24, 1, 6, 0.0001, 0.46770849999999997, 1.0
25, 1, 7, 0.1, 0.37916649999999996, 0.0
26, 1, 7, 0.01, 0.38020849999999995, 1.0
27, 1, 7, 0.001, 0.451042, 1.0
28, 1, 7, 0.0001, 0.46145800000000003, 1.0
29, 1, 8, 0.1, 0.35833349999999997, 0.5
30, 1, 8, 0.01, 0.3854165, 0.5
31, 1, 8, 0.001, 0.44479199999999997, 1.5
32, 1, 8, 0.0001, 0.49375, 1.0
33, 1, 9, 0.1, 0.3854165, 0.0
34, 1, 9, 0.01, 0.38125, 0.5
35, 1, 9, 0.001, 0.446875, 0.0
36, 1, 9, 0.0001, 0.48541650000000003, 2.0
37, 1, 10, 0.1, 0.38645850000000004, 1.0
38, 1, 10, 0.01, 0.38125, 1.0
39, 1, 10, 0.001, 0.427083, 0.0
40, 1, 10, 0.0001, 0.4885415, 2.0
41, 2, 1, 0.1, 0.37812500000000004, 1.0
42, 2, 1, 0.01, 0.38125, 1.0
43, 2, 1, 0.001, 0.44895850000000004, 0.5
44, 2, 1, 0.0001, 0.515625, 0.0
45, 2, 2, 0.1, 0.35208300000000003, 2.0
46, 2, 2, 0.01, 0.3666665, 1.5
47, 2, 2, 0.001, 0.45625000000000004, 1.0
48, 2, 2, 0.0001, 0.53125, 0.5
49, 2, 3, 0.1, 0.35833349999999997, 0.5
50, 2, 3, 0.01, 0.3677085, 0.5
51, 2, 3, 0.001, 0.43645849999999997, 1.5
52, 2, 3, 0.0001, 0.5302085, 1.5
53, 2, 4, 0.1, 0.3635415, 0.5
54, 2, 4, 0.01, 0.35624999999999996, 1.5
55, 2, 4, 0.001, 0.43437499999999996, 2.0
56, 2, 4, 0.0001, 0.534375, 1.5
57, 2, 5, 0.1, 0.353125, 1.0
58, 2, 5, 0.01, 0.36250000000000004, 1.5
59, 2, 5, 0.001, 0.43333299999999997, 0.5
60, 2, 5, 0.0001, 0.50625, 0.5
61, 2, 6, 0.1, 0.357292, 0.5
62, 2, 6, 0.01, 0.36875, 0.5
63, 2, 6, 0.001, 0.4354165, 0.5
64, 2, 6, 0.0001, 0.508333, 0.0
65, 2, 7, 0.1, 0.36250000000000004, 0.5
66, 2, 7, 0.01, 0.35624999999999996, 0.5
67, 2, 7, 0.001, 0.4458335, 1.5
68, 2, 7, 0.0001, 0.5104165, 0.0
69, 2, 8, 0.1, 0.3635415, 1.0
70, 2, 8, 0.01, 0.360417, 1.0
71, 2, 8, 0.001, 0.4375, 1.5
72, 2, 8, 0.0001, 0.538542, 0.0
73, 2, 9, 0.1, 0.375, 0.5
74, 2, 9, 0.01, 0.36354149999999996, 1.0
75, 2, 9, 0.001, 0.46562499999999996, 1.5
76, 2, 9, 0.0001, 0.5208335000000001, 1.0
77, 2, 10, 0.1, 0.354167, 0.5
78, 2, 10, 0.01, 0.36041650000000003, 0.5
79, 2, 10, 0.001, 0.43125, 2.0
80, 2, 10, 0.0001, 0.5364585, 0.0
81, 3, 1, 0.1, 0.3458335, 0.5
82, 3, 1, 0.01, 0.3395835, 0.5
83, 3, 1, 0.001, 0.4302085, 0.5
84, 3, 1, 0.0001, 0.553125, 0.0
85, 3, 2, 0.1, 0.33229149999999996, 1.0
86, 3, 2, 0.01, 0.315625, 0.5
87, 3, 2, 0.001, 0.41145849999999995, 0.5
88, 3, 2, 0.0001, 0.557292, 0.0
89, 3, 3, 0.1, 0.326042, 0.5
90, 3, 3, 0.01, 0.3260415, 0.5
91, 3, 3, 0.001, 0.409375, 1.5
92, 3, 3, 0.0001, 0.5625, 0.0
93, 3, 4, 0.1, 0.329167, 0.5
94, 3, 4, 0.01, 0.3333335, 0.5
95, 3, 4, 0.001, 0.409375, 0.5
96, 3, 4, 0.0001, 0.5708329999999999, 0.0
97, 3, 5, 0.1, 0.33125, 0.5
98, 3, 5, 0.01, 0.3458335, 0.5
99, 3, 5, 0.001, 0.4, 1.0
100, 3, 5, 0.0001, 0.5552085, 0.0
101, 3, 6, 0.1, 0.33229149999999996, 0.5
102, 3, 6, 0.01, 0.322917, 1.0
103, 3, 6, 0.001, 0.3822915, 0.5
104, 3, 6, 0.0001, 0.5479164999999999, 0.0
105, 3, 7, 0.1, 0.3302085, 0.5
106, 3, 7, 0.01, 0.3375, 0.5
107, 3, 7, 0.001, 0.408333, 0.5
108, 3, 7, 0.0001, 0.55625, 0.0
109, 3, 8, 0.1, 0.34270799999999996, 0.5
110, 3, 8, 0.01, 0.321875, 0.5
111, 3, 8, 0.001, 0.404167, 0.5
112, 3, 8, 0.0001, 0.557292, 0.0
113, 3, 9, 0.1, 0.334375, 0.5
114, 3, 9, 0.01, 0.340625, 0.5
115, 3, 9, 0.001, 0.4145835, 1.0
116, 3, 9, 0.0001, 0.55625, 0.0
117, 3, 10, 0.1, 0.31875, 0.5
118, 3, 10, 0.01, 0.3322915, 0.5
119, 3, 10, 0.001, 0.4125, 0.5
120, 3, 10, 0.0001, 0.5729165, 0.0
121, 4, 1, 0.1, 0.317708, 0.5
122, 4, 1, 0.01, 0.3104165, 0.5
123, 4, 1, 0.001, 0.43437500000000007, 0.5
124, 4, 1, 0.0001, 0.5739585, 0.0
125, 4, 2, 0.1, 0.32395850000000004, 0.5
126, 4, 2, 0.01, 0.317708, 0.5
127, 4, 2, 0.001, 0.416667, 0.5
128, 4, 2, 0.0001, 0.5802085, 0.0
129, 4, 3, 0.1, 0.327083, 0.5
130, 4, 3, 0.01, 0.3145835, 0.5
131, 4, 3, 0.001, 0.40208350000000004, 0.5
132, 4, 3, 0.0001, 0.5687500000000001, 0.0
133, 4, 4, 0.1, 0.30000000000000004, 0.5
134, 4, 4, 0.01, 0.3145835, 0.5
135, 4, 4, 0.001, 0.38645850000000004, 1.0
136, 4, 4, 0.0001, 0.5739585, 0.0
137, 4, 5, 0.1, 0.31875, 0.5
138, 4, 5, 0.01, 0.3125, 0.5
139, 4, 5, 0.001, 0.38958349999999997, 0.5
140, 4, 5, 0.0001, 0.5958335, 0.0
141, 4, 6, 0.1, 0.31875, 0.5
142, 4, 6, 0.01, 0.3020835, 0.5
143, 4, 6, 0.001, 0.39895800000000003, 1.0
144, 4, 6, 0.0001, 0.5927085000000001, 0.0
145, 4, 7, 0.1, 0.313542, 0.5
146, 4, 7, 0.01, 0.311458, 0.5
147, 4, 7, 0.001, 0.3927085, 0.5
148, 4, 7, 0.0001, 0.5729165, 0.0
149, 4, 8, 0.1, 0.3177085, 0.5
150, 4, 8, 0.01, 0.3145835, 0.5
151, 4, 8, 0.001, 0.38749999999999996, 0.5
152, 4, 8, 0.0001, 0.5833335, 0.0
153, 4, 9, 0.1, 0.3125, 0.5
154, 4, 9, 0.01, 0.3239585, 0.5
155, 4, 9, 0.001, 0.39375000000000004, 0.5
156, 4, 9, 0.0001, 0.577083, 0.0
157, 4, 10, 0.1, 0.3322915, 1.0
158, 4, 10, 0.01, 0.32083300000000003, 1.0
159, 4, 10, 0.001, 0.40937500000000004, 0.5
160, 4, 10, 0.0001, 0.592708, 0.0
161, 5, 1, 0.1, 0.316284, 0.5
162, 5, 1, 0.01, 0.304802, 1.0
163, 5, 1, 0.001, 0.454071, 0.5
164, 5, 1, 0.0001, 0.626305, 0.0
165, 5, 2, 0.1, 0.32672249999999997, 0.5
166, 5, 2, 0.01, 0.327766, 0.5
167, 5, 2, 0.001, 0.420668, 0.5
168, 5, 2, 0.0001, 0.639875, 0.0
169, 5, 3, 0.1, 0.34238, 0.5
170, 5, 3, 0.01, 0.329854, 1.0
171, 5, 3, 0.001, 0.413361, 0.5
172, 5, 3, 0.0001, 0.6492694999999999, 0.0
173, 5, 4, 0.1, 0.3298535, 0.5
174, 5, 4, 0.01, 0.32776649999999996, 0.5
175, 5, 4, 0.001, 0.40187849999999997, 0.5
176, 5, 4, 0.0001, 0.6273485, 0.0
177, 5, 5, 0.1, 0.32776649999999996, 0.5
178, 5, 5, 0.01, 0.336117, 0.5
179, 5, 5, 0.001, 0.4175365, 0.5
180, 5, 5, 0.0001, 0.64405, 0.0
181, 5, 6, 0.1, 0.33716050000000003, 0.5
182, 5, 6, 0.01, 0.32672249999999997, 0.5
183, 5, 6, 0.001, 0.4050105, 0.5
184, 5, 6, 0.0001, 0.6430065, 0.0
185, 5, 7, 0.1, 0.32881, 0.5
186, 5, 7, 0.01, 0.3256785, 0.5
187, 5, 7, 0.001, 0.41753650000000003, 0.5
188, 5, 7, 0.0001, 0.639875, 0.0
189, 5, 8, 0.1, 0.3382045, 0.5
190, 5, 8, 0.01, 0.3434235, 1.0
191, 5, 8, 0.001, 0.403967, 0.5
192, 5, 8, 0.0001, 0.6450940000000001, 0.0
193, 5, 9, 0.1, 0.3256785, 0.5
194, 5, 9, 0.01, 0.32881000000000005, 1.0
195, 5, 9, 0.001, 0.4018785, 0.5
196, 5, 9, 0.0001, 0.6189979999999999, 0.0
197, 5, 10, 0.1, 0.302714, 0.5
198, 5, 10, 0.01, 0.3319415, 0.5
199, 5, 10, 0.001, 0.4039665, 0.5
200, 5, 10, 0.0001, 0.638831, 0.0
201, 6, 1, 0.1, 0.297495, 0.5
202, 6, 1, 0.01, 0.316284, 0.5
203, 6, 1, 0.001, 0.4634655, 1.0
204, 6, 1, 0.0001, 0.6388309999999999, 0.0
205, 6, 2, 0.1, 0.3121085, 1.0
206, 6, 2, 0.01, 0.3194155, 1.0
207, 6, 2, 0.001, 0.409186, 0.5
208, 6, 2, 0.0001, 0.6482255, 0.0
209, 6, 3, 0.1, 0.307933, 0.5
210, 6, 3, 0.01, 0.32254700000000003, 1.0
211, 6, 3, 0.001, 0.4091855, 0.5
212, 6, 3, 0.0001, 0.6346555, 0.0
213, 6, 4, 0.1, 0.31941549999999996, 1.0
214, 6, 4, 0.01, 0.316284, 0.5
215, 6, 4, 0.001, 0.408142, 0.5
216, 6, 4, 0.0001, 0.651357, 0.0
217, 6, 5, 0.1, 0.308977, 0.5
218, 6, 5, 0.01, 0.30688950000000004, 0.5
219, 6, 5, 0.001, 0.40083500000000005, 0.5
220, 6, 5, 0.0001, 0.6482254999999999, 0.0
221, 6, 6, 0.1, 0.3068895, 0.5
222, 6, 6, 0.01, 0.3204595, 0.5
223, 6, 6, 0.001, 0.4039665, 0.5
224, 6, 6, 0.0001, 0.6471815000000001, 0.0
225, 6, 7, 0.1, 0.308977, 0.5
226, 6, 7, 0.01, 0.314196, 0.5
227, 6, 7, 0.001, 0.4102295, 0.5
228, 6, 7, 0.0001, 0.6503129999999999, 0.0
229, 6, 8, 0.1, 0.31106500000000004, 1.0
230, 6, 8, 0.01, 0.31106449999999997, 0.5
231, 6, 8, 0.001, 0.394572, 0.5
232, 6, 8, 0.0001, 0.64405, 0.0
233, 6, 9, 0.1, 0.3162835, 1.0
234, 6, 9, 0.01, 0.31523999999999996, 1.0
235, 6, 9, 0.001, 0.388309, 0.5
236, 6, 9, 0.0001, 0.64405, 0.0
237, 6, 10, 0.1, 0.321503, 0.5
238, 6, 10, 0.01, 0.3068895, 0.5
239, 6, 10, 0.001, 0.40709850000000003, 0.5
240, 6, 10, 0.0001, 0.6409185, 0.0
241, 7, 1, 0.1, 0.294979, 0.5
242, 7, 1, 0.01, 0.296025, 0.5
243, 7, 1, 0.001, 0.43096199999999996, 0.5
244, 7, 1, 0.0001, 0.664226, 0.0
245, 7, 2, 0.1, 0.3127615, 0.5
246, 7, 2, 0.01, 0.32949799999999996, 0.5
247, 7, 2, 0.001, 0.43828449999999997, 0.5
248, 7, 2, 0.0001, 0.662134, 0.0
249, 7, 3, 0.1, 0.3158995, 0.5
250, 7, 3, 0.01, 0.3085775, 0.5
251, 7, 3, 0.001, 0.3870295, 0.5
252, 7, 3, 0.0001, 0.6673640000000001, 0.0
253, 7, 4, 0.1, 0.3138075, 0.5
254, 7, 4, 0.01, 0.332636, 1.0
255, 7, 4, 0.001, 0.40795000000000003, 0.5
256, 7, 4, 0.0001, 0.662134, 0.0
257, 7, 5, 0.1, 0.32636, 0.5
258, 7, 5, 0.01, 0.3347285, 0.5
259, 7, 5, 0.001, 0.411088, 0.5
260, 7, 5, 0.0001, 0.6464435, 0.0
261, 7, 6, 0.1, 0.3158995, 0.5
262, 7, 6, 0.01, 0.306485, 0.5
263, 7, 6, 0.001, 0.3901675, 0.5
264, 7, 6, 0.0001, 0.6579495, 0.0
265, 7, 7, 0.1, 0.32008400000000004, 0.5
266, 7, 7, 0.01, 0.310669, 0.5
267, 7, 7, 0.001, 0.41841049999999996, 0.5
268, 7, 7, 0.0001, 0.661088, 0.0
269, 7, 8, 0.1, 0.303347, 0.5
270, 7, 8, 0.01, 0.3221755, 0.5
271, 7, 8, 0.001, 0.37552300000000005, 0.5
272, 7, 8, 0.0001, 0.6527194999999999, 0.0
273, 7, 9, 0.1, 0.3242675, 0.5
274, 7, 9, 0.01, 0.3117155, 0.5
275, 7, 9, 0.001, 0.42363999999999996, 0.5
276, 7, 9, 0.0001, 0.6558575, 0.0
277, 7, 10, 0.1, 0.3200835, 0.5
278, 7, 10, 0.01, 0.3158995, 0.5
279, 7, 10, 0.001, 0.3995815, 0.5
280, 7, 10, 0.0001, 0.6631800000000001, 0.0
281, 8, 1, 0.1, 0.31027249999999995, 0.5
282, 8, 1, 0.01, 0.318658, 0.5
283, 8, 1, 0.001, 0.4601675, 1.0
284, 8, 1, 0.0001, 0.7044025, 0.0
285, 8, 2, 0.1, 0.325996, 0.5
286, 8, 2, 0.01, 0.33123650000000004, 0.5
287, 8, 2, 0.001, 0.4402515, 0.5
288, 8, 2, 0.0001, 0.696017, 0.0
289, 8, 3, 0.1, 0.31761, 0.5
290, 8, 3, 0.01, 0.32809200000000005, 0.5
291, 8, 3, 0.001, 0.419287, 0.5
292, 8, 3, 0.0001, 0.7033545, 0.0
293, 8, 4, 0.1, 0.31761000000000006, 0.5
294, 8, 4, 0.01, 0.3186585, 0.5
295, 8, 4, 0.001, 0.414046, 0.5
296, 8, 4, 0.0001, 0.7044025, 0.0
297, 8, 5, 0.1, 0.31865849999999996, 0.5
298, 8, 5, 0.01, 0.31761000000000006, 0.5
299, 8, 5, 0.001, 0.41509450000000003, 0.5
300, 8, 5, 0.0001, 0.6949685, 0.0
301, 8, 6, 0.1, 0.3333335, 0.5
302, 8, 6, 0.01, 0.3197065, 0.5
303, 8, 6, 0.001, 0.4308175, 0.5
304, 8, 6, 0.0001, 0.6907760000000001, 0.0
305, 8, 7, 0.1, 0.321803, 0.5
306, 8, 7, 0.01, 0.312369, 0.5
307, 8, 7, 0.001, 0.418239, 0.5
308, 8, 7, 0.0001, 0.6928719999999999, 0.0
309, 8, 8, 0.1, 0.31761, 0.5
310, 8, 8, 0.01, 0.31761, 0.5
311, 8, 8, 0.001, 0.428721, 0.5
312, 8, 8, 0.0001, 0.6897275, 0.0
313, 8, 9, 0.1, 0.31760999999999995, 0.5
314, 8, 9, 0.01, 0.3197065, 0.5
315, 8, 9, 0.001, 0.41719100000000003, 0.5
316, 8, 9, 0.0001, 0.6855344999999999, 0.0
317, 8, 10, 0.1, 0.33647800000000005, 0.5
318, 8, 10, 0.01, 0.32075450000000005, 0.5
319, 8, 10, 0.001, 0.4297695, 0.5
320, 8, 10, 0.0001, 0.6897275, 0.0
321, 9, 1, 0.1, 0.2851155, 0.0
322, 9, 1, 0.01, 0.283019, 0.0
323, 9, 1, 0.001, 0.43081800000000003, 0.0
324, 9, 1, 0.0001, 0.679245, 0.0
325, 9, 2, 0.1, 0.316562, 0.5
326, 9, 2, 0.01, 0.31656150000000005, 0.0
327, 9, 2, 0.001, 0.41928750000000004, 0.5
328, 9, 2, 0.0001, 0.6792455, 0.0
329, 9, 3, 0.1, 0.333333, 0.5
330, 9, 3, 0.01, 0.3207545, 0.5
331, 9, 3, 0.001, 0.4119495, 0.5
332, 9, 3, 0.0001, 0.674004, 0.0
333, 9, 4, 0.1, 0.311321, 0.5
334, 9, 4, 0.01, 0.3050315, 0.5
335, 9, 4, 0.001, 0.40356400000000003, 0.5
336, 9, 4, 0.0001, 0.663522, 0.0
337, 9, 5, 0.1, 0.3155135, 0.5
338, 9, 5, 0.01, 0.3197065, 0.5
339, 9, 5, 0.001, 0.418239, 0.5
340, 9, 5, 0.0001, 0.6844859999999999, 0.0
341, 9, 6, 0.1, 0.322851, 0.5
342, 9, 6, 0.01, 0.31761, 0.5
343, 9, 6, 0.001, 0.40775700000000004, 0.5
344, 9, 6, 0.0001, 0.6614255, 0.0
345, 9, 7, 0.1, 0.293501, 0.5
346, 9, 7, 0.01, 0.3102725, 0.5
347, 9, 7, 0.001, 0.427673, 0.5
348, 9, 7, 0.0001, 0.672956, 0.0
349, 9, 8, 0.1, 0.3155135, 0.5
350, 9, 8, 0.01, 0.3280925, 0.5
351, 9, 8, 0.001, 0.4161425, 0.5
352, 9, 8, 0.0001, 0.6677145, 0.0
353, 9, 9, 0.1, 0.318658, 0.5
354, 9, 9, 0.01, 0.34696000000000005, 0.5
355, 9, 9, 0.001, 0.421384, 0.5
356, 9, 9, 0.0001, 0.6813415, 0.0
357, 9, 10, 0.1, 0.3197065, 0.5
358, 9, 10, 0.01, 0.3092245, 0.5
359, 9, 10, 0.001, 0.42033550000000003, 0.5
360, 9, 10, 0.0001, 0.66457, 0.0
361, 10, 1, 0.1, 0.32421049999999996, 0.0
362, 10, 1, 0.01, 0.30315800000000004, 0.0
363, 10, 1, 0.001, 0.42736850000000004, 0.0
364, 10, 1, 0.0001, 0.716842, 0.0
365, 10, 2, 0.1, 0.314737, 0.0
366, 10, 2, 0.01, 0.3452635, 0.0
367, 10, 2, 0.001, 0.443158, 0.0
368, 10, 3, 0.1, 0.3389475, 0.5
369, 10, 3, 0.01, 0.3452635, 0.5
370, 10, 3, 0.001, 0.4684215, 0.5
371, 10, 3, 0.0001, 0.710526, 0.0
372, 10, 4, 0.1, 0.34315799999999996, 0.5
373, 10, 4, 0.01, 0.36631600000000003, 0.5
374, 10, 4, 0.001, 0.48, 0.5
375, 10, 4, 0.0001, 0.7178945, 0.0
376, 10, 5, 0.1, 0.336842, 0.5
377, 10, 5, 0.01, 0.350526, 0.5
378, 10, 5, 0.001, 0.48210549999999996, 0.0
379, 10, 5, 0.0001, 0.7157895000000001, 0.0
380, 10, 6, 0.1, 0.338947, 0.5
381, 10, 6, 0.01, 0.357895, 0.5
382, 10, 6, 0.001, 0.483158, 0.5
383, 10, 6, 0.0001, 0.707368, 0.0
384, 10, 7, 0.1, 0.3442105, 0.5
385, 10, 7, 0.01, 0.3494735, 0.5
386, 10, 7, 0.001, 0.4842105, 0.0
387, 10, 7, 0.0001, 0.7126315000000001, 0.0
388, 10, 8, 0.1, 0.3547365, 0.5
389, 10, 8, 0.01, 0.3421055, 0.5
390, 10, 8, 0.001, 0.5042105, 0.5
391, 10, 8, 0.0001, 0.718947, 0.0
392, 10, 9, 0.1, 0.344211, 0.5
393, 10, 9, 0.01, 0.348421, 0.5
394, 10, 9, 0.001, 0.5042105, 0.5
395, 10, 9, 0.0001, 0.710526, 0.0
396, 10, 10, 0.1, 0.333684, 0.5
397, 10, 10, 0.01, 0.3389475, 0.5
398, 10, 10, 0.001, 0.48210549999999996, 0.5
399, 10, 10, 0.0001, 0.708421, 0.0
