1, 1, 1, 0.1, 0.423958, 0.0
2, 1, 1, 0.01, 0.4479165, 1.0
3, 1, 1, 0.001, 0.446875, 1.0
4, 1, 1, 0.0001, 0.436458, 0.5
5, 1, 2, 0.1, 0.415625, 1.0
6, 1, 2, 0.01, 0.40937500000000004, 0.5
7, 1, 2, 0.001, 0.43125, 1.0
8, 1, 2, 0.0001, 0.440625, 0.5
9, 1, 3, 0.1, 0.384375, 0.5
10, 1, 3, 0.01, 0.3791665, 0.0
11, 1, 3, 0.001, 0.4135415, 1.0
12, 1, 3, 0.0001, 0.434375, 1.0
13, 1, 4, 0.1, 0.358333, 0.5
14, 1, 4, 0.01, 0.3697915, 0.0
15, 1, 4, 0.001, 0.3979165, 0.0
16, 1, 4, 0.0001, 0.4375, 0.5
17, 1, 5, 0.1, 0.359375, 1.0
18, 1, 5, 0.01, 0.3677085, 1.0
19, 1, 5, 0.001, 0.38749999999999996, 1.0
20, 1, 5, 0.0001, 0.43125, 1.0
21, 1, 6, 0.1, 0.303125, 1.0
22, 1, 6, 0.01, 0.327083, 0.0
23, 1, 6, 0.001, 0.3708335, 0.5
24, 1, 6, 0.0001, 0.43645849999999997, 0.5
25, 1, 7, 0.1, 0.34479150000000003, 1.0
26, 1, 7, 0.01, 0.33125, 0.5
27, 1, 7, 0.001, 0.3614585, 1.0
28, 1, 7, 0.0001, 0.439583, 0.5
29, 1, 8, 0.1, 0.321875, 0.5
30, 1, 8, 0.01, 0.3229165, 1.0
31, 1, 8, 0.001, 0.3552085, 0.0
32, 1, 8, 0.0001, 0.44166649999999996, 0.5
33, 1, 9, 0.1, 0.328125, 1.5
34, 1, 9, 0.01, 0.31875, 1.0
35, 1, 9, 0.001, 0.346875, 0.5
36, 1, 9, 0.0001, 0.45625, 0.0
37, 1, 10, 0.1, 0.31875, 2.0
38, 1, 10, 0.01, 0.311458, 1.5
39, 1, 10, 0.001, 0.3239585, 0.5
40, 1, 10, 0.0001, 0.4479165, 0.5
41, 2, 1, 0.1, 0.4114585, 2.0
42, 2, 1, 0.01, 0.397917, 1.5
43, 2, 1, 0.001, 0.4625, 2.0
44, 2, 1, 0.0001, 0.461458, 1.0
45, 2, 2, 0.1, 0.3625, 1.5
46, 2, 2, 0.01, 0.3729165, 2.0
47, 2, 2, 0.001, 0.42500000000000004, 1.5
48, 2, 2, 0.0001, 0.4739585, 1.5
49, 2, 3, 0.1, 0.33958350000000004, 1.0
50, 2, 3, 0.01, 0.328125, 1.5
51, 2, 3, 0.001, 0.3875, 0.5
52, 2, 3, 0.0001, 0.4739585, 1.5
53, 2, 4, 0.1, 0.31875, 1.5
54, 2, 4, 0.01, 0.325, 1.0
55, 2, 4, 0.001, 0.3645835, 0.5
56, 2, 4, 0.0001, 0.46770849999999997, 1.0
57, 2, 5, 0.1, 0.29791650000000003, 1.0
